id,title,description,availability,condition,price,link,image_link,brand,item_group_id,size,sale_price,additional_image_link,origin_country,wa_compliance_category
YAS-094-YAS-094-250G,Organic Multi Millet Dosa Mix / మిల్లెట్ దోస మిక్స్ — 250g,"Order Organic Multi Millet Dosa Mix from Yasvik. Quality checked, fair price, useful pack sizes and Hyderabad home delivery.",in stock,new,64.00 INR,https://www.yasvik.com/product/organic-multi-millet-dosa-mix,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-094,250g,,,IN,DEFAULT
YAS-094-YAS-094-100G,Organic Multi Millet Dosa Mix / మిల్లెట్ దోస మిక్స్ — 100g,"Order Organic Multi Millet Dosa Mix from Yasvik. Quality checked, fair price, useful pack sizes and Hyderabad home delivery.",in stock,new,32.00 INR,https://www.yasvik.com/product/organic-multi-millet-dosa-mix,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-094,100g,,,IN,DEFAULT
YAS-094-YAS-094-50G,Organic Multi Millet Dosa Mix / మిల్లెట్ దోస మిక్స్ — 50g,"Order Organic Multi Millet Dosa Mix from Yasvik. Quality checked, fair price, useful pack sizes and Hyderabad home delivery.",in stock,new,21.00 INR,https://www.yasvik.com/product/organic-multi-millet-dosa-mix,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-094,50g,,,IN,DEFAULT
YAS-PUREBUFF-F40LV-YAS-PUREBUFF-F40LV-1kg,Pure Buffalo Ghee / గేదె నెయ్యి — 1000ml,"Order Buffalo Ghee (గేదె నెయ్యి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,949.00 INR,https://www.yasvik.com/product/buffalo-ghee,https://media.yasvik.com/media-assets/products/chatgpt-image-jun-27_-2026_-02_28_25-pm-mqw4okgs.webp,Yasvik,YAS-PUREBUFF-F40LV,1000ml,,,IN,DEFAULT
YAS-PUREBUFF-F40LV-YAS-PUREBUFF-F40LV-500g,Pure Buffalo Ghee / గేదె నెయ్యి — 500ml,"Order Buffalo Ghee (గేదె నెయ్యి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,495.00 INR,https://www.yasvik.com/product/buffalo-ghee,https://media.yasvik.com/media-assets/products/chatgpt-image-jun-27_-2026_-02_28_25-pm-mqw4okgs.webp,Yasvik,YAS-PUREBUFF-F40LV,500ml,,,IN,DEFAULT
YAS-PUREBUFF-F40LV-YAS-PUREBUFF-F40LV-250g,Pure Buffalo Ghee / గేదె నెయ్యి — 275ml,"Order Buffalo Ghee (గేదె నెయ్యి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,281.00 INR,https://www.yasvik.com/product/buffalo-ghee,https://media.yasvik.com/media-assets/products/chatgpt-image-jun-27_-2026_-02_28_25-pm-mqw4okgs.webp,Yasvik,YAS-PUREBUFF-F40LV,275ml,,,IN,DEFAULT
YAS-PUREBUFF-F40LV-YAS-PUREBUFF-F40LV-100g,Pure Buffalo Ghee / గేదె నెయ్యి — 150ml,"Order Buffalo Ghee (గేదె నెయ్యి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,162.00 INR,https://www.yasvik.com/product/buffalo-ghee,https://media.yasvik.com/media-assets/products/chatgpt-image-jun-27_-2026_-02_28_25-pm-mqw4okgs.webp,Yasvik,YAS-PUREBUFF-F40LV,150ml,,,IN,DEFAULT
YAS-PUREBUFF-F40LV-YAS-PUREBUFF-F40LV-50g,Pure Buffalo Ghee / గేదె నెయ్యి — 50ml,"Order Buffalo Ghee (గేదె నెయ్యి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,67.00 INR,https://www.yasvik.com/product/buffalo-ghee,https://media.yasvik.com/media-assets/products/chatgpt-image-jun-27_-2026_-02_28_25-pm-mqw4okgs.webp,Yasvik,YAS-PUREBUFF-F40LV,50ml,,,IN,DEFAULT
YAS-079-YAS-079-1KG,Organic Jaggery Powder / బెల్లం పొడి — 1kg,Org Jaggery Pdr — Yureka invoice 4717. D — Dried. Fair pack pricing from ₹/kg.,in stock,new,110.00 INR,https://www.yasvik.com/product/yureka-jaggery-powder,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-079,1kg,,,IN,DEFAULT
YAS-079-YAS-079-500G,Organic Jaggery Powder / బెల్లం పొడి — 500g,Org Jaggery Pdr — Yureka invoice 4717. D — Dried. Fair pack pricing from ₹/kg.,in stock,new,65.00 INR,https://www.yasvik.com/product/yureka-jaggery-powder,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-079,500g,,,IN,DEFAULT
YAS-079-YAS-079-250G,Organic Jaggery Powder / బెల్లం పొడి — 250g,Org Jaggery Pdr — Yureka invoice 4717. D — Dried. Fair pack pricing from ₹/kg.,in stock,new,38.00 INR,https://www.yasvik.com/product/yureka-jaggery-powder,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-079,250g,,,IN,DEFAULT
YAS-079-YAS-079-100G,Organic Jaggery Powder / బెల్లం పొడి — 100g,Org Jaggery Pdr — Yureka invoice 4717. D — Dried. Fair pack pricing from ₹/kg.,in stock,new,21.00 INR,https://www.yasvik.com/product/yureka-jaggery-powder,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-079,100g,,,IN,DEFAULT
YAS-079-YAS-079-50G,Organic Jaggery Powder / బెల్లం పొడి — 50g,Org Jaggery Pdr — Yureka invoice 4717. D — Dried. Fair pack pricing from ₹/kg.,in stock,new,16.00 INR,https://www.yasvik.com/product/yureka-jaggery-powder,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-079,50g,,,IN,DEFAULT
YAS-COLDPRES-HQ0CM-YAS-COLDPRES-HQ0CM-500ml,Cold Pressed Black Sesame Oil / నల్ల నువ్వులు నూనె — 500ml,"Order Cold Pressed Black Sesame Oil (నల్ల నువ్వుల నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,249.00 INR,https://www.yasvik.com/product/cold-pressed-black-sesame-oil,https://media.yasvik.com/media-assets/products/yasvik-asset-3.webp,Yasvik,YAS-COLDPRES-HQ0CM,500ml,,,IN,DEFAULT
YAS-COLDPRES-HQ0CM-YAS-COLDPRES-HQ0CM-1l,Cold Pressed Black Sesame Oil / నల్ల నువ్వులు నూనె — 1L,"Order Cold Pressed Black Sesame Oil (నల్ల నువ్వుల నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,498.00 INR,https://www.yasvik.com/product/cold-pressed-black-sesame-oil,https://media.yasvik.com/media-assets/products/yasvik-asset-3.webp,Yasvik,YAS-COLDPRES-HQ0CM,1L,,,IN,DEFAULT
YAS-COLDPRES-HQ0CM-YAS-COLDPRES-HQ0CM-5l,Cold Pressed Black Sesame Oil / నల్ల నువ్వులు నూనె — 5L,"Order Cold Pressed Black Sesame Oil (నల్ల నువ్వుల నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,2490.00 INR,https://www.yasvik.com/product/cold-pressed-black-sesame-oil,https://media.yasvik.com/media-assets/products/yasvik-asset-3.webp,Yasvik,YAS-COLDPRES-HQ0CM,5L,,,IN,DEFAULT
YAS-046-YAS-046-250G,Organic Jaggery Powder / బెల్లం పొడి — 250g,"Order Organic Jaggery Powder (బెల్లం పొడి) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,35.00 INR,https://www.yasvik.com/product/organic-jaggery-powder-yas-046,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-046,250g,,,IN,DEFAULT
YAS-046-YAS-046-500G,Organic Jaggery Powder / బెల్లం పొడి — 500g,"Order Organic Jaggery Powder (బెల్లం పొడి) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,65.00 INR,https://www.yasvik.com/product/organic-jaggery-powder-yas-046,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-046,500g,,,IN,DEFAULT
YAS-046-YAS-046-1KG,Organic Jaggery Powder / బెల్లం పొడి — 1kg,"Order Organic Jaggery Powder (బెల్లం పొడి) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,120.00 INR,https://www.yasvik.com/product/organic-jaggery-powder-yas-046,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-046,1kg,,,IN,DEFAULT
YAS-COLDPRES-KI3CR-YAS-COLDPRES-KI3CR-500ml,Cold Pressed Safflower Oil / కుసుమ నూనె — 500ml,"Order Cold Pressed Safflower Oil (కుసుమ నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,270.00 INR,https://www.yasvik.com/product/cold-pressed-safflower-oil,https://media.yasvik.com/media-assets/products/yasvik-asset-2.webp,Yasvik,YAS-COLDPRES-KI3CR,500ml,,,IN,DEFAULT
YAS-COLDPRES-KI3CR-YAS-COLDPRES-KI3CR-1l,Cold Pressed Safflower Oil / కుసుమ నూనె — 1L,"Order Cold Pressed Safflower Oil (కుసుమ నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,539.00 INR,https://www.yasvik.com/product/cold-pressed-safflower-oil,https://media.yasvik.com/media-assets/products/yasvik-asset-2.webp,Yasvik,YAS-COLDPRES-KI3CR,1L,,,IN,DEFAULT
YAS-COLDPRES-KI3CR-YAS-COLDPRES-KI3CR-5l,Cold Pressed Safflower Oil / కుసుమ నూనె — 5L,"Order Cold Pressed Safflower Oil (కుసుమ నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,2695.00 INR,https://www.yasvik.com/product/cold-pressed-safflower-oil,https://media.yasvik.com/media-assets/products/yasvik-asset-2.webp,Yasvik,YAS-COLDPRES-KI3CR,5L,,,IN,DEFAULT
YAS-091-YAS-091-200G,Organic Ragi Pasta / రాగి పాస్తా — 200g,"Order Organic Ragi Pasta (రాగి పాస్తా) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,84.00 INR,https://www.yasvik.com/product/organic-ragi-pasta,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,,200g,,,IN,DEFAULT
YAS-PUREHONE-H7K1B-YAS-PUREHONE-H7K1B-1000ml,Multi Floral Honey / మల్టీ ఫ్లోరల్ తేనె — 1000ml,"Order Multi Floral Honey (మల్టీ ఫ్లోరల్ తేనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,699.00 INR,https://www.yasvik.com/product/multi-floral-honey,https://media.yasvik.com/media-assets/products/yasvik-asset-7.webp,Yasvik,YAS-PUREHONE-H7K1B,1000ml,,,IN,DEFAULT
YAS-PUREHONE-H7K1B-YAS-PUREHONE-H7K1B-500ml,Multi Floral Honey / మల్టీ ఫ్లోరల్ తేనె — 440ml,"Order Multi Floral Honey (మల్టీ ఫ్లోరల్ తేనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,313.00 INR,https://www.yasvik.com/product/multi-floral-honey,https://media.yasvik.com/media-assets/products/yasvik-asset-7.webp,Yasvik,YAS-PUREHONE-H7K1B,440ml,,,IN,DEFAULT
YAS-PUREHONE-H7K1B-YAS-PUREHONE-H7K1B-275ml,Multi Floral Honey / మల్టీ ఫ్లోరల్ తేనె — 220ml,"Order Multi Floral Honey (మల్టీ ఫ్లోరల్ తేనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,159.00 INR,https://www.yasvik.com/product/multi-floral-honey,https://media.yasvik.com/media-assets/products/yasvik-asset-7.webp,Yasvik,YAS-PUREHONE-H7K1B,220ml,,,IN,DEFAULT
YAS-PUREHONE-H7K1B-YAS-PUREHONE-H7K1B-100ml,Multi Floral Honey / మల్టీ ఫ్లోరల్ తేనె — 100ml,"Order Multi Floral Honey (మల్టీ ఫ్లోరల్ తేనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,75.00 INR,https://www.yasvik.com/product/multi-floral-honey,https://media.yasvik.com/media-assets/products/yasvik-asset-7.webp,Yasvik,YAS-PUREHONE-H7K1B,100ml,,,IN,DEFAULT
YAS-PUREHONE-H7K1B-YAS-PUREHONE-H7K1B-50ml,Multi Floral Honey / మల్టీ ఫ్లోరల్ తేనె — 50ml,"Order Multi Floral Honey (మల్టీ ఫ్లోరల్ తేనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,40.00 INR,https://www.yasvik.com/product/multi-floral-honey,https://media.yasvik.com/media-assets/products/yasvik-asset-7.webp,Yasvik,YAS-PUREHONE-H7K1B,50ml,,,IN,DEFAULT
YAS-HOMEMADE-JD9QA-YAS-HOMEMADE-JD9QA-250g,Red Chilli Pickle / మిరపకాయ పచ్చడి — 250g,"Order Red Chilli Pickle (మిరపకాయ ఊరగాయ) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,125.00 INR,https://www.yasvik.com/product/red-chilli-pickle,https://media.yasvik.com/media-assets/products/yasvik-asset-8.webp,Yasvik,YAS-HOMEMADE-JD9QA,250g,,,IN,DEFAULT
YAS-HOMEMADE-JD9QA-YAS-HOMEMADE-JD9QA-500g,Red Chilli Pickle / మిరపకాయ పచ్చడి — 500g,"Order Red Chilli Pickle (మిరపకాయ ఊరగాయ) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,249.00 INR,https://www.yasvik.com/product/red-chilli-pickle,https://media.yasvik.com/media-assets/products/yasvik-asset-8.webp,Yasvik,YAS-HOMEMADE-JD9QA,500g,,,IN,DEFAULT
YAS-HOMEMADE-JD9QA-YAS-HOMEMADE-JD9QA-1kg,Red Chilli Pickle / మిరపకాయ పచ్చడి — 1kg,"Order Red Chilli Pickle (మిరపకాయ ఊరగాయ) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,498.00 INR,https://www.yasvik.com/product/red-chilli-pickle,https://media.yasvik.com/media-assets/products/yasvik-asset-8.webp,Yasvik,YAS-HOMEMADE-JD9QA,1kg,,,IN,DEFAULT
YAS-CURRYCHI-9K3KC-YAS-CURRYCHI-9K3KC-250g,Curry Chilli Powder / సాంబార్ కారం — 250g,"Homemade Chilli Powder for curries, chutneys, pickles, karam podi and Andhra-style cooking, selected for aroma, clean packing and practical home-kitchen quantities.",in stock,new,125.00 INR,https://www.yasvik.com/product/curry-chilli-powder-9k3kc,https://media.yasvik.com/media-assets/products/yasvik-curry-chilli-powder-9k3kc-hero.webp,Yasvik,YAS-CURRYCHI-9K3KC,250g,,,IN,DEFAULT
YAS-CURRYCHI-9K3KC-YAS-CURRYCHI-9K3KC-500g,Curry Chilli Powder / సాంబార్ కారం — 500g,"Homemade Chilli Powder for curries, chutneys, pickles, karam podi and Andhra-style cooking, selected for aroma, clean packing and practical home-kitchen quantities.",in stock,new,249.00 INR,https://www.yasvik.com/product/curry-chilli-powder-9k3kc,https://media.yasvik.com/media-assets/products/yasvik-curry-chilli-powder-9k3kc-hero.webp,Yasvik,YAS-CURRYCHI-9K3KC,500g,,,IN,DEFAULT
YAS-CURRYCHI-9K3KC-YAS-CURRYCHI-9K3KC-1kg,Curry Chilli Powder / సాంబార్ కారం — 1kg,"Homemade Chilli Powder for curries, chutneys, pickles, karam podi and Andhra-style cooking, selected for aroma, clean packing and practical home-kitchen quantities.",in stock,new,498.00 INR,https://www.yasvik.com/product/curry-chilli-powder-9k3kc,https://media.yasvik.com/media-assets/products/yasvik-curry-chilli-powder-9k3kc-hero.webp,Yasvik,YAS-CURRYCHI-9K3KC,1kg,,,IN,DEFAULT
YAS-ORANGEPE-OE6DL-YAS-ORANGEPE-OE6DL-100g,Amla Powder / ఉసిరి పొడి — 100g,"Order Amla Powder (ఉసిరి పొడి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,100.00 INR,https://www.yasvik.com/product/amla-powder,https://media.yasvik.com/media-assets/products/yasvik-amla-powder-hero.webp,Yasvik,YAS-ORANGEPE-OE6DL,100g,,,IN,DEFAULT
YAS-ORANGEPE-OE6DL-YAS-ORANGEPE-OE6DL-50g,Amla Powder / ఉసిరి పొడి — 50g,"Order Amla Powder (ఉసిరి పొడి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,50.00 INR,https://www.yasvik.com/product/amla-powder,https://media.yasvik.com/media-assets/products/yasvik-amla-powder-hero.webp,Yasvik,YAS-ORANGEPE-OE6DL,50g,,,IN,DEFAULT
YAS-SHIKAKAI-O4TQ7-YAS-SHIKAKAI-O4TQ7-100g,Shikakai Powder / సీకాయ — 100g,"Order Shikakai Powder (సీకాకాయ పొడి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,100.00 INR,https://www.yasvik.com/product/shikakai-powder,https://media.yasvik.com/media-assets/products/yasvik-shikakai-powder-hero.webp,Yasvik,YAS-SHIKAKAI-O4TQ7,100g,,,IN,DEFAULT
YAS-SHIKAKAI-O4TQ7-YAS-SHIKAKAI-O4TQ7-50g,Shikakai Powder / సీకాయ — 50g,"Order Shikakai Powder (సీకాకాయ పొడి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,50.00 INR,https://www.yasvik.com/product/shikakai-powder,https://media.yasvik.com/media-assets/products/yasvik-shikakai-powder-hero.webp,Yasvik,YAS-SHIKAKAI-O4TQ7,50g,,,IN,DEFAULT
YAS-PREMIUMS-GJ3X5-YAS-PREMIUMS-GJ3X5-1kg,Sunflower Seeds / పొద్దుతిరుగుడు గింజలు — 1kg,"Order Sunflower Seeds (సూర్యకాంతి గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,489.00 INR,https://www.yasvik.com/product/sunflower-seeds,https://media.yasvik.com/media-assets/products/yasvik-sunflower-seeds-hero.webp,Yasvik,YAS-PREMIUMS-GJ3X5,1kg,,,IN,DEFAULT
YAS-PREMIUMS-GJ3X5-YAS-PREMIUMS-GJ3X5-500g,Sunflower Seeds / పొద్దుతిరుగుడు గింజలు — 500g,"Order Sunflower Seeds (సూర్యకాంతి గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,255.00 INR,https://www.yasvik.com/product/sunflower-seeds,https://media.yasvik.com/media-assets/products/yasvik-sunflower-seeds-hero.webp,Yasvik,YAS-PREMIUMS-GJ3X5,500g,,,IN,DEFAULT
YAS-PREMIUMS-GJ3X5-YAS-PREMIUMS-GJ3X5-250g,Sunflower Seeds / పొద్దుతిరుగుడు గింజలు — 250g,"Order Sunflower Seeds (సూర్యకాంతి గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,132.00 INR,https://www.yasvik.com/product/sunflower-seeds,https://media.yasvik.com/media-assets/products/yasvik-sunflower-seeds-hero.webp,Yasvik,YAS-PREMIUMS-GJ3X5,250g,,,IN,DEFAULT
YAS-PREMIUMS-GJ3X5-YAS-PREMIUMS-GJ3X5-100g,Sunflower Seeds / పొద్దుతిరుగుడు గింజలు — 100g,"Order Sunflower Seeds (సూర్యకాంతి గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,59.00 INR,https://www.yasvik.com/product/sunflower-seeds,https://media.yasvik.com/media-assets/products/yasvik-sunflower-seeds-hero.webp,Yasvik,YAS-PREMIUMS-GJ3X5,100g,,,IN,DEFAULT
